Tile	Number	RA	Dec	petro_radius	kron_radius	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
68578	26984	282.840947615	52.7713279805	3.96000004	3.5	13.847	11.965	11.27	11.103	13.34	13.243	12.988	12.237	12.098	11.518	11.128	11.017	13.831	11.963	11.268	11.1	13.334	13.24	12.989	12.236	12.096	11.517	11.127	11.015	14.884	14.081	13.45	13.39	15.766	15.694	15.425	14.787	14.498	14.046	13.439	13.427	0.003	0.001	0.001	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.004	0.001	0.001	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.003	0.002	0.003	0.002	0.013	0.013	0.011	0.006	0.005	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.05978785669169468	0.5977184834783161	0.3424936598299891
68578	27987	282.546644666	52.7859395819	5.27999973	4.5477519	13.849	10.82	12.133	10.628	13.251	13.213	12.605	11.688	11.193	10.323	9.656	10.398	13.83	10.82	12.127	10.624	13.241	13.209	12.6	11.688	11.192	10.323	9.656	10.396	16.86	17.694	16.232	15.073	20.166	20.799	19.759	19.325	18.75	17.484	16.109	15.382	0.004	0.001	0.002	0.001	0.005	0.005	0.003	0.001	0.001	0.001	0.0	0.001	0.005	0.001	0.002	0.001	0.006	0.006	0.004	0.001	0.001	0.001	0.0	0.001	0.01	0.016	0.008	0.005	0.334	0.641	0.254	0.135	0.074	0.027	0.01	0.008	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0010291155978183358	0.9613300656911012	0.03764081871108038
73693	18901	330.848341709	22.8008256997	3.96000004	4.15124989	14.708	12.709	12.559	11.535	14.452	14.204	13.984	13.215	13.032	12.222	11.738	11.391	14.716	12.71	12.56	11.536	14.454	14.206	13.985	13.216	13.033	12.222	11.739	11.391	15.864	15.591	14.814	14.607	17.515	17.402	17.008	16.226	15.936	15.432	14.719	14.535	0.006	0.001	0.001	0.001	0.009	0.008	0.007	0.003	0.002	0.001	0.001	0.001	0.006	0.001	0.001	0.001	0.009	0.008	0.007	0.003	0.002	0.001	0.001	0.001	0.004	0.004	0.003	0.005	0.034	0.034	0.026	0.012	0.009	0.007	0.004	0.006	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.03454927284484687	0.6969697118730208	0.2684810152821324
68938	9172	198.843489562	55.2050805586	5.93999958	5.05925226	19.693	20.553	19.454	18.721	99.0	20.144	26.12	19.697	99.0	19.856	18.798	19.089	19.622	20.621	19.405	18.785	99.0	20.923	22.376	19.593	21.242	19.753	18.581	19.203	19.899	20.926	19.565	19.206	21.168	20.124	23.1	20.595	23.091	20.853	19.296	19.588	0.101	0.156	0.208	0.279	99.0	0.568	132.324	0.468	99.0	0.566	0.228	0.373	0.111	0.195	0.234	0.351	99.0	1.367	4.924	0.498	2.169	0.604	0.22	0.487	0.061	0.11	0.116	0.212	0.699	0.279	4.099	0.535	5.026	0.706	0.179	0.293	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0.0022176080076778105	0.5194782066539952	0.4783041853383271
73693	20279	331.139352009	22.88476697	10.5600004	7.85367632	16.002	14.91	15.707	14.442	16.257	15.892	15.726	15.248	15.131	14.914	14.652	14.612	13.413	12.014	13.965	11.649	13.206	12.853	12.648	12.178	12.149	11.898	11.697	11.757	17.496	17.518	16.71	16.135	18.913	18.525	18.392	17.888	17.813	17.334	16.755	16.408	0.006	0.004	0.006	0.005	0.016	0.013	0.012	0.006	0.006	0.005	0.004	0.006	0.002	0.001	0.002	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.014	0.015	0.01	0.013	0.102	0.078	0.073	0.03	0.034	0.025	0.015	0.018	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.008950326923514822	0.6106024250945018	0.38044724798198337
68578	41488	282.660060814	53.3380877392	9.23999977	6.08290768	14.742	11.72	10.8	10.608	14.022	13.932	13.454	12.58	12.241	11.352	10.696	10.491	14.688	11.719	10.798	10.604	14.03	13.904	13.456	12.578	12.239	11.35	10.694	10.489	16.932	16.979	15.699	15.308	19.712	19.487	19.107	18.155	17.721	16.835	15.912	15.568	0.005	0.001	0.0	0.001	0.006	0.006	0.004	0.002	0.002	0.001	0.001	0.001	0.008	0.001	0.0	0.001	0.009	0.009	0.006	0.003	0.002	0.001	0.001	0.001	0.009	0.01	0.006	0.006	0.224	0.198	0.147	0.052	0.035	0.019	0.01	0.01	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0034107459638165155	0.9152387498606488	0.08135050417553456
73693	28242	331.039963057	23.1073207175	3.5	3.5	12.868	12.133	13.245	11.705	14.195	14.066	13.649	12.788	12.467	11.69	11.081	10.718	12.868	12.133	13.245	11.705	14.195	14.066	13.649	12.788	12.467	11.69	11.081	10.718	14.987	15.609	15.54	14.597	18.005	17.941	17.451	16.573	16.062	15.468	14.619	14.394	0.002	0.001	0.003	0.002	0.009	0.009	0.006	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.003	0.002	0.009	0.009	0.006	0.002	0.002	0.001	0.001	0.001	0.003	0.004	0.005	0.005	0.049	0.049	0.035	0.014	0.01	0.007	0.004	0.005	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.1598866555263243	0.6155807236544562	0.22453262081921965
68938	20582	198.471974022	56.1642865129	3.5	3.5	17.808	19.178	16.729	16.232	20.755	21.135	22.52	21.652	20.23	18.985	16.736	16.308	17.808	19.178	16.729	16.232	20.755	21.135	22.52	21.652	20.23	18.985	16.736	16.308	17.826	19.201	16.752	16.271	20.641	21.436	22.267	21.356	20.375	18.998	16.747	16.328	0.012	0.028	0.012	0.017	0.526	0.776	2.799	1.628	0.419	0.147	0.021	0.018	0.012	0.028	0.012	0.017	0.526	0.776	2.799	1.628	0.419	0.147	0.021	0.018	0.011	0.026	0.011	0.016	0.413	0.894	1.935	1.08	0.418	0.13	0.019	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002824831051577619	0.9720703188239426	0.027647198070899805
73693	30388	331.14262888	23.427736041	8.57999992	5.13879204	11.605	14.147	10.769	12.912	12.785	12.582	12.102	11.033	10.779	11.966	10.337	11.68	11.319	13.974	9.995	12.487	12.703	12.503	12.011	10.951	10.666	11.096	10.303	11.443	12.937	15.071	13.496	13.935	16.5	16.483	15.805	14.804	14.359	14.801	12.346	13.049	0.001	0.003	0.001	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.0	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.002	0.001	0.004	0.002	0.004	0.019	0.021	0.015	0.007	0.005	0.005	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.14001883784461608	0.6502707690765215	0.2097103930788624
73693	31932	331.17194684	23.3788092044	3.5	6.70514679	19.528	19.992	19.169	19.055	99.0	21.773	19.349	20.858	24.469	19.704	18.574	19.36	19.603	20.31	19.255	18.728	21.406	20.474	20.14	21.027	21.412	20.032	18.965	18.981	19.641	20.49	19.297	18.743	22.636	20.709	20.248	21.025	20.957	20.118	19.049	18.974	0.19	0.296	0.182	0.368	99.0	3.189	0.363	0.768	31.554	0.437	0.157	0.544	0.103	0.204	0.1	0.137	1.095	0.497	0.389	0.465	0.972	0.304	0.115	0.195	0.094	0.213	0.092	0.123	3.028	0.549	0.383	0.409	0.566	0.292	0.111	0.172	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0.0008371188342255807	0.6391446131781504	0.3600182679876239
73693	34344	330.861466932	23.2683517265	10.5600004	11.9422045	12.487	11.807	12.755	10.455	14.197	14.063	13.602	12.668	12.265	11.351	10.698	10.31	12.488	11.806	12.76	10.456	14.21	14.065	13.605	12.667	12.267	11.352	10.699	10.311	17.29	18.072	16.944	15.881	21.144	19.805	20.46	19.365	18.871	17.852	16.663	16.155	0.001	0.001	0.002	0.001	0.01	0.01	0.007	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.009	0.009	0.006	0.002	0.002	0.001	0.001	0.001	0.012	0.024	0.012	0.011	0.76	0.238	0.455	0.092	0.084	0.038	0.014	0.015	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0011711347486855796	0.9351329412527724	0.06369592399854199
65888	83	265.835282826	39.4678128992	3.5	5.97550678	17.909	17.913	16.859	16.602	19.687	19.871	19.631	19.868	18.943	18.76	17.017	16.719	17.951	18.276	17.218	17.008	20.169	20.654	19.979	19.676	19.409	18.906	17.319	17.096	17.966	18.035	16.951	16.773	20.095	20.759	19.798	19.979	18.968	18.904	17.12	16.865	0.041	0.043	0.026	0.038	0.481	0.584	0.471	0.455	0.19	0.161	0.037	0.051	0.029	0.039	0.023	0.034	0.441	0.708	0.384	0.23	0.177	0.114	0.033	0.044	0.029	0.034	0.019	0.029	0.431	0.798	0.336	0.314	0.125	0.116	0.03	0.038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010317470871456973	0.801131379420886	0.18855114970765693
65888	87	265.830854127	39.4679758749	3.96000004	5.28603935	18.02	17.272	16.236	16.161	19.331	21.942	18.994	18.654	18.079	17.65	16.372	16.449	18.038	17.67	16.693	16.507	19.73	20.531	19.691	18.729	18.438	17.686	16.717	16.521	18.089	18.064	17.094	16.92	20.17	20.36	20.05	18.91	18.778	18.03	17.147	16.922	0.043	0.025	0.015	0.025	0.323	3.683	0.248	0.144	0.085	0.06	0.022	0.038	0.035	0.028	0.018	0.026	0.353	0.756	0.355	0.12	0.09	0.05	0.024	0.032	0.032	0.038	0.023	0.034	0.458	0.56	0.43	0.126	0.111	0.063	0.034	0.042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018099154084095983	0.7745329174691173	0.2073679284467866
65173	124	271.528213143	38.0745668271	7.91999912	6.59449911	18.45	18.704	18.554	17.715	99.0	19.314	21.623	19.555	20.869	18.711	17.816	16.746	18.425	18.647	18.225	17.72	20.259	18.809	20.455	19.364	21.42	18.701	17.733	16.654	19.221	19.598	19.118	18.432	23.276	20.641	20.554	20.664	21.616	19.727	18.42	17.935	0.091	0.113	0.163	0.146	99.0	0.54	4.547	0.499	1.563	0.219	0.104	0.09	0.109	0.129	0.147	0.178	1.478	0.41	1.877	0.505	3.128	0.262	0.116	0.101	0.078	0.11	0.111	0.114	8.088	0.762	0.71	0.571	1.276	0.235	0.081	0.111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002423298647731767	0.7549183174965767	0.24265838385569138
65173	27979	272.178517854	38.8064711914	10.5600004	12.8153019	11.314	10.675	10.772	11.399	13.151	13.029	12.527	11.618	11.156	10.288	9.763	9.444	11.337	10.682	10.796	11.436	13.15	13.027	12.531	11.619	11.157	10.293	9.769	9.45	15.329	15.572	15.227	14.976	18.391	18.135	17.739	16.824	16.395	15.302	14.608	13.732	0.001	0.0	0.001	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.0	0.0	0.005	0.005	0.005	0.006	0.061	0.054	0.04	0.018	0.014	0.008	0.005	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.11430115967402565	0.7169000683883102	0.16879877193766413
65173	35679	272.311019387	38.9684122818	3.5	3.5	12.274	11.692	10.903	10.677	14.153	13.986	13.535	12.658	12.269	11.348	10.812	10.457	12.274	11.692	10.903	10.677	14.153	13.986	13.535	12.658	12.269	11.348	10.812	10.457	12.663	11.836	11.224	10.976	14.278	14.133	13.663	12.783	12.388	11.478	10.963	10.713	0.001	0.001	0.001	0.001	0.007	0.007	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.007	0.007	0.005	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.005	0.004	0.004	0.002	0.002	0.001	0.001	0.001	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	0.07264278513496339	0.776963764568497	0.15039345029653955
65888	37015	266.365063099	40.5685278089	7.25999928	7.46428299	14.21	10.955	11.446	10.184	12.848	12.692	12.372	11.561	11.275	10.526	10.217	10.013	14.242	11.096	11.449	10.294	12.928	12.789	12.466	11.654	11.368	10.644	10.354	10.149	16.057	16.019	15.799	14.275	18.252	18.102	17.777	16.926	16.671	15.799	15.166	14.81	0.004	0.001	0.001	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.004	0.001	0.001	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.006	0.007	0.006	0.007	0.053	0.048	0.039	0.019	0.016	0.01	0.006	0.006	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.02387574120584307	0.7788363305333162	0.19728792826084074
65173	41761	272.114717374	39.092646204	3.96000004	3.5	13.064	11.312	12.732	11.834	12.424	12.164	11.984	11.087	10.949	10.25	10.606	9.367	13.039	11.306	12.713	11.819	12.419	12.159	11.982	11.084	10.946	10.248	10.604	9.366	14.915	15.193	14.745	13.91	17.677	17.253	17.182	16.211	16.006	14.961	14.262	13.513	0.003	0.001	0.003	0.003	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.003	0.003	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.004	0.004	0.003	0.004	0.036	0.028	0.027	0.012	0.011	0.006	0.004	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.030566395784055143	0.8095030209014679	0.15993058331447707
65173	41856	272.114688073	39.092646234	3.5	3.5	13.06	11.307	12.745	11.804	12.427	12.162	11.976	11.085	10.945	10.248	10.604	9.367	13.06	11.307	12.745	11.804	12.427	12.162	11.976	11.085	10.945	10.248	10.604	9.367	15.067	15.438	14.832	14.498	17.933	17.513	17.389	16.475	16.27	15.201	14.437	13.812	0.003	0.001	0.004	0.003	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.004	0.003	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.004	0.005	0.004	0.004	0.043	0.033	0.031	0.014	0.012	0.007	0.004	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.04298185097099503	0.778157283946668	0.178860865082337
69782	16409	106.583806632	60.0095558896	6.59999943	4.58778954	13.521	13.783	13.119	9.636	13.382	13.266	12.815	11.87	11.459	10.603	10.076	9.632	13.462	13.72	13.072	9.634	13.351	13.254	12.807	11.863	11.453	10.598	10.073	9.63	15.974	16.307	15.103	14.301	19.022	19.126	18.625	17.714	17.191	15.999	15.177	14.71	0.004	0.005	0.004	0.001	0.007	0.007	0.004	0.002	0.001	0.001	0.0	0.001	0.006	0.007	0.007	0.001	0.011	0.009	0.006	0.002	0.002	0.001	0.001	0.001	0.004	0.006	0.003	0.004	0.112	0.123	0.078	0.029	0.02	0.007	0.004	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0030717224412958126	0.9412355160996756	0.05569276145902856
69782	16640	107.318631466	60.0031534385	3.96000004	3.5	17.833	18.394	17.622	17.506	20.028	19.791	19.994	18.82	18.96	18.182	17.27	17.61	17.81	18.422	17.616	17.484	20.196	19.604	20.221	18.779	18.857	18.188	17.236	17.622	17.942	18.467	17.709	17.574	20.174	19.858	20.0	18.878	19.045	18.32	17.317	17.625	0.02	0.035	0.024	0.052	0.408	0.329	0.391	0.11	0.13	0.054	0.025	0.075	0.022	0.04	0.027	0.058	0.537	0.312	0.542	0.119	0.133	0.061	0.027	0.085	0.016	0.026	0.018	0.038	0.319	0.24	0.27	0.08	0.097	0.043	0.018	0.052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043216467318964315	0.5635364545746129	0.39324707810642284
73064	11512	335.391371919	10.1056866447	3.5	3.5	12.155	11.921	11.612	11.773	14.082	13.815	13.518	12.67	12.4	11.523	11.008	10.803	12.155	11.921	11.612	11.773	14.082	13.815	13.518	12.67	12.4	11.523	11.008	10.803	12.997	12.424	12.274	12.049	14.501	14.269	13.918	13.108	12.781	11.924	11.487	11.288	0.001	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.006	0.006	0.005	0.003	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.30975556025250633	0.44423237874642335	0.24601206100107031
69782	18488	107.026020557	59.8675059309	5.27999973	3.87888885	13.972	12.139	13.29	9.821	15.47	15.15	14.898	13.657	13.066	11.626	10.568	9.789	13.945	12.136	13.252	9.816	15.43	15.117	14.867	13.635	13.061	11.624	10.566	9.787	15.767	16.478	15.221	13.547	19.641	19.817	19.821	18.254	17.547	15.9	14.83	13.891	0.005	0.001	0.004	0.001	0.043	0.031	0.024	0.007	0.004	0.001	0.001	0.001	0.007	0.001	0.006	0.001	0.057	0.041	0.033	0.009	0.006	0.001	0.001	0.001	0.004	0.005	0.003	0.002	0.197	0.232	0.227	0.047	0.027	0.007	0.004	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0008764703253139381	0.9849506822889853	0.014172847385700618
69782	18620	107.026007693	59.8675118582	5.27999973	4.68519163	14.272	12.15	13.665	9.84	15.604	15.151	14.862	13.666	13.086	11.635	10.578	9.801	14.268	12.15	13.651	9.839	15.541	15.104	14.843	13.664	13.085	11.635	10.578	9.801	16.686	17.417	15.533	14.356	20.541	20.325	21.203	19.18	18.541	16.94	15.685	14.808	0.008	0.001	0.007	0.001	0.058	0.037	0.028	0.008	0.005	0.001	0.001	0.001	0.01	0.001	0.008	0.001	0.062	0.04	0.031	0.009	0.006	0.001	0.001	0.001	0.006	0.011	0.004	0.003	0.454	0.37	0.805	0.105	0.062	0.014	0.006	0.006	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.00016148728901250006	0.9903589732958703	0.00947953941511713
73064	11900	334.889334389	10.1667012351	10.5600004	13.0502262	12.023	10.861	11.88	10.957	13.136	12.997	12.542	11.691	11.291	10.419	9.876	11.671	12.041	10.864	11.907	10.97	13.142	13.003	12.548	11.695	11.293	10.423	9.88	11.703	16.198	16.864	15.79	15.262	19.392	19.359	18.749	18.028	17.745	16.666	15.579	15.233	0.001	0.0	0.001	0.001	0.004	0.003	0.003	0.001	0.001	0.001	0.0	0.002	0.001	0.0	0.001	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.0	0.001	0.007	0.01	0.006	0.006	0.178	0.18	0.108	0.048	0.035	0.017	0.008	0.008	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0088414600344233	0.8855087859017996	0.10564975406377702
73064	12807	334.890661689	10.1659723303	3.96000004	3.5	12.501	11.575	12.305	11.478	13.852	13.731	13.29	12.422	12.019	11.143	10.583	12.092	12.494	11.574	12.298	11.472	13.844	13.726	13.293	12.421	12.017	11.142	10.582	12.085	14.332	14.635	14.208	13.656	17.286	16.987	16.769	15.773	15.47	14.659	13.673	14.611	0.002	0.001	0.002	0.001	0.008	0.008	0.005	0.002	0.002	0.001	0.001	0.003	0.002	0.001	0.002	0.002	0.009	0.008	0.006	0.003	0.002	0.001	0.001	0.003	0.004	0.003	0.004	0.003	0.034	0.029	0.025	0.011	0.009	0.006	0.003	0.006	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.09556927778669007	0.704473700805162	0.19995702140814797
73064	18873	335.011696019	10.4006434137	4.61999989	3.5	13.661	12.096	11.855	11.827	15.461	15.142	14.865	13.574	13.035	11.75	10.79	11.098	13.634	12.094	11.845	11.805	15.37	15.134	14.853	13.572	13.036	11.746	10.787	11.092	14.781	15.132	13.695	13.556	18.683	18.216	18.303	16.69	16.433	14.89	13.89	13.992	0.003	0.001	0.001	0.002	0.028	0.022	0.018	0.005	0.003	0.001	0.001	0.001	0.003	0.001	0.001	0.002	0.033	0.028	0.023	0.006	0.004	0.001	0.001	0.002	0.003	0.005	0.003	0.003	0.107	0.078	0.088	0.024	0.021	0.009	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0037992120233673213	0.9648487666039622	0.03135202137267044
63117	2340	121.955193621	31.255681243	3.5	4.89471626	19.827	21.111	19.081	18.389	21.844	21.256	21.118	25.444	22.22	20.502	18.993	18.549	19.933	21.164	19.039	18.43	22.026	21.931	22.065	23.895	23.264	20.452	19.258	18.547	19.895	21.076	19.037	18.372	21.987	21.93	21.565	27.08	23.023	20.424	19.144	18.5	0.132	0.319	0.183	0.125	1.18	0.689	0.602	33.777	1.699	0.371	0.11	0.124	0.103	0.234	0.125	0.092	0.97	0.894	0.999	5.641	3.092	0.249	0.1	0.087	0.115	0.253	0.144	0.101	1.103	1.052	0.747	124.792	2.918	0.284	0.105	0.098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.012672761072828e-05	0.8529995632832762	0.1469703099891132
74802	4595	35.528197718	33.3973340256	5.93999958	4.58815384	11.117	10.866	13.199	9.524	13.508	13.35	12.842	11.859	11.393	10.574	9.841	9.47	11.118	10.867	13.202	9.524	13.507	13.347	12.838	11.859	11.393	10.575	9.842	9.47	13.622	14.103	14.612	12.525	17.078	16.931	16.489	15.558	15.018	14.008	13.178	12.733	0.001	0.001	0.002	0.0	0.005	0.005	0.003	0.002	0.001	0.001	0.001	0.0	0.001	0.001	0.003	0.0	0.006	0.005	0.004	0.002	0.001	0.001	0.001	0.0	0.003	0.003	0.003	0.001	0.029	0.027	0.021	0.01	0.007	0.004	0.004	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.15447737617863866	0.7170288922434125	0.12849373157794888
72589	13321	28.5909309021	6.49211534692	3.5	3.5	19.919	21.014	19.45	19.231	21.974	23.904	20.455	21.372	22.936	21.514	19.487	18.821	19.919	21.014	19.45	19.231	21.974	23.904	20.455	21.372	22.936	21.514	19.487	18.821	19.995	20.959	19.538	19.105	21.846	22.461	20.555	21.384	23.813	21.065	19.323	18.832	0.089	0.246	0.084	0.148	1.475	8.94	0.388	0.689	2.767	0.724	0.114	0.118	0.089	0.246	0.084	0.148	1.475	8.94	0.388	0.689	2.767	0.724	0.114	0.118	0.119	0.295	0.113	0.166	1.669	3.005	0.537	0.877	7.838	0.604	0.122	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001183714292306059	0.6282364601329283	0.37057982557476554
66771	22318	264.11596378	43.0447908368	6.59999943	4.04900837	12.938	10.553	13.393	10.428	12.078	11.82	11.625	10.971	10.787	10.26	9.946	9.802	12.928	10.551	13.365	10.425	12.074	11.815	11.622	10.969	10.785	10.259	9.945	9.8	14.903	14.785	14.921	13.911	16.979	16.642	16.488	15.595	15.576	14.765	14.206	14.12	0.002	0.0	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.005	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.004	0.004	0.003	0.004	0.025	0.021	0.02	0.008	0.009	0.006	0.004	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.13439646272124217	0.5433357654423099	0.3222677718364479
72589	16725	28.897034013	6.23550066487	10.5600004	8.32478046	14.044	10.843	13.768	13.341	12.519	12.368	12.111	11.341	11.184	10.534	10.17	10.035	13.828	10.83	13.655	13.212	12.509	12.359	12.1	11.33	11.174	10.523	10.157	10.023	16.153	16.428	16.025	15.354	18.562	18.413	18.068	17.266	17.148	16.295	15.527	15.347	0.002	0.001	0.002	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.007	0.009	0.008	0.007	0.078	0.071	0.055	0.026	0.028	0.014	0.008	0.009	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0536667111684734	0.6734949042561234	0.2728383845754032
