Tile	Number	RA	Dec	petro_radius	kron_radius	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
70466	12949	183.96045521	69.8811433113	5.27999973	3.99529672	11.898	9.864	13.949	9.638	10.536	10.201	10.089	9.724	9.712	9.602	9.633	9.598	11.899	9.864	13.952	9.638	10.536	10.201	10.089	9.724	9.712	9.602	9.634	9.598	14.137	13.046	15.169	13.056	14.296	13.993	13.768	13.32	13.268	13.291	13.419	13.541	0.001	0.0	0.002	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.003	0.002	0.005	0.005	0.004	0.003	0.003	0.003	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7853717422826914	0.018427728073035606	0.19620052964427306
70466	18549	184.115994969	69.4120038902	6.59999943	4.47764921	18.925	18.788	19.974	19.661	19.065	18.506	18.979	19.326	19.379	20.352	16.973	20.026	19.045	19.119	20.155	19.929	18.978	18.693	19.292	19.445	19.93	20.403	16.982	19.656	18.717	18.632	19.448	19.232	18.889	18.504	18.934	19.083	19.174	19.693	16.981	19.481	0.047	0.049	0.138	0.238	0.136	0.086	0.129	0.155	0.145	0.356	0.018	0.404	0.085	0.106	0.272	0.509	0.203	0.164	0.278	0.282	0.395	0.618	0.026	0.481	0.031	0.034	0.067	0.127	0.095	0.07	0.101	0.1	0.097	0.156	0.015	0.194	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.6633447482674403	0.008382323824135925	0.3282729279084237
69173	15624	275.9187995	55.3863985383	5.27999973	3.5	19.752	20.133	19.904	19.324	19.996	24.38	20.501	20.64	20.166	20.015	18.884	18.576	19.773	20.171	20.103	19.221	19.919	21.6	21.786	20.416	20.06	20.082	18.871	18.472	19.736	20.128	19.891	19.362	19.944	23.38	20.489	20.559	20.096	20.012	18.897	18.591	0.082	0.124	0.114	0.177	0.26	15.769	0.454	0.386	0.239	0.194	0.07	0.102	0.124	0.19	0.208	0.244	0.362	1.822	2.214	0.471	0.324	0.308	0.101	0.139	0.077	0.119	0.108	0.176	0.24	6.056	0.431	0.347	0.216	0.187	0.068	0.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5002802065752591	0.1412292689598101	0.35849052446493085
65514	2	144.57898924	39.4583550381	10.5600004	8.24542427	17.897	18.1	17.428	19.762	19.323	19.223	18.956	18.669	18.64	18.149	17.381	17.253	17.617	17.813	17.232	18.685	19.239	19.535	18.614	18.357	18.37	17.767	17.227	16.902	19.132	19.209	18.234	22.986	20.647	21.356	19.746	19.651	19.231	18.977	18.381	18.212	0.065	0.072	0.065	0.234	0.467	0.437	0.365	0.224	0.225	0.142	0.076	0.133	0.064	0.07	0.07	0.181	0.55	0.739	0.339	0.214	0.223	0.127	0.083	0.123	0.09	0.094	0.062	99.0	0.693	1.373	0.339	0.251	0.178	0.142	0.09	0.139	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.9434654067841493	0.0036864504558209513	0.05284814276002979
73244	19538	340.740430895	11.7588778363	3.5	3.5	11.466	11.463	13.645	11.011	12.901	12.705	12.526	11.864	11.748	11.187	10.919	10.836	11.466	11.463	13.645	11.011	12.901	12.705	12.526	11.864	11.748	11.187	10.919	10.836	12.203	12.245	14.512	11.848	13.58	13.357	13.223	12.598	12.51	11.992	11.755	11.72	0.001	0.001	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.004	0.001	0.003	0.003	0.003	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9313263561154403	0.009824374024246794	0.05884926986031287
73244	19632	340.738868214	11.7585094971	3.5	3.5	11.498	11.52	13.315	11.029	12.965	12.771	12.578	11.914	11.805	11.224	10.945	10.858	11.498	11.52	13.315	11.029	12.965	12.771	12.578	11.914	11.805	11.224	10.945	10.858	12.142	12.125	14.15	11.647	13.7	13.525	13.28	12.588	12.452	11.832	11.543	11.43	0.001	0.001	0.002	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.003	0.003	0.003	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.916951927296521	0.017796608432648364	0.0652514642708306
73184	13344	333.70224864	11.6479080469	10.5600004	5.36951113	13.666	10.112	14.83	14.147	12.402	12.305	11.832	10.93	10.511	9.774	9.275	9.096	13.342	9.959	14.215	13.387	12.279	12.153	11.713	10.841	10.407	9.672	9.136	8.906	14.182	14.077	16.001	15.158	16.77	16.247	15.985	15.374	14.96	14.076	13.327	13.128	0.003	0.0	0.005	0.005	0.002	0.002	0.002	0.001	0.001	0.0	0.001	0.0	0.003	0.0	0.005	0.005	0.002	0.002	0.002	0.001	0.001	0.0	0.001	0.0	0.003	0.003	0.009	0.007	0.023	0.017	0.016	0.01	0.008	0.005	0.004	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.983941451917421	0.003055289111518477	0.013003258971060605
71787	12577	27.5468533023	2.31571346622	7.25999928	5.22700405	17.67	17.723	17.632	17.796	18.127	18.257	17.823	18.073	18.207	17.263	16.721	17.35	17.577	17.621	17.487	17.602	18.288	18.063	17.814	17.801	18.285	17.153	16.557	17.285	18.741	18.627	19.122	19.082	19.281	18.944	18.893	19.132	19.126	17.923	17.369	19.012	0.051	0.049	0.077	0.181	0.155	0.176	0.12	0.122	0.138	0.057	0.038	0.145	0.068	0.065	0.099	0.224	0.264	0.213	0.172	0.137	0.216	0.075	0.046	0.201	0.039	0.035	0.08	0.157	0.126	0.097	0.093	0.094	0.093	0.034	0.023	0.177	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.484962906148885	0.030639772238464848	0.48439732161265026
66312	23712	260.528651967	42.1404696401	3.5	3.5	10.052	12.431	11.169	11.491	11.932	11.791	11.411	10.609	10.3	10.536	10.492	10.317	10.052	12.431	11.169	11.491	11.932	11.791	11.411	10.609	10.3	10.536	10.492	10.317	11.704	14.002	13.988	15.574	12.703	12.571	12.169	11.429	11.124	11.945	11.272	13.106	0.0	0.002	0.001	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.0	0.002	0.001	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.006	0.01	0.003	0.003	0.002	0.001	0.001	0.002	0.002	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9836442437009194	0.00019409908290413138	0.016161657216176614
72670	8834	0.471843168701	7.34106368413	3.5	3.5	11.681	10.111	11.627	9.785	11.189	10.913	10.826	10.235	10.149	9.852	9.71	9.66	11.681	10.111	11.627	9.785	11.189	10.913	10.826	10.235	10.149	9.852	9.71	9.66	14.827	13.68	14.585	13.439	15.202	15.191	14.699	14.304	14.111	13.749	13.468	13.439	0.002	0.0	0.002	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.0	0.002	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.004	0.003	0.003	0.002	0.011	0.01	0.008	0.006	0.005	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.4875121185142165	0.13904547295819167	0.3734424085275918
73172	4856	332.13389947	11.137085051	3.5	3.5	11.359	11.086	11.367	10.799	12.27	12.082	11.982	11.341	11.254	10.784	10.566	10.634	11.359	11.086	11.367	10.799	12.27	12.082	11.982	11.341	11.254	10.784	10.566	10.634	12.036	11.492	12.144	11.278	12.594	12.432	12.315	11.659	11.594	11.098	10.961	11.05	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6044996769822296	0.11006113011550829	0.28543919290226216
75360	19395	280.337185243	56.953869615	10.5600004	7.25388908	10.31	10.22	9.946	9.41	12.22	12.004	11.611	10.948	10.486	9.706	9.415	9.185	10.236	10.185	9.877	9.369	12.186	11.979	11.584	10.893	10.455	9.661	9.384	9.138	10.591	10.325	10.555	9.791	12.32	12.073	11.69	11.104	10.58	9.846	9.528	9.341	0.0	0.0	0.0	0.0	0.002	0.002	0.001	0.003	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.001	0.003	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.002	0.002	0.001	0.003	0.001	0.001	0.0	0.0	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.4557755588940008	0.3440852466222218	0.2001391944837773
66406	36850	275.349635744	41.7592692402	3.96000004	3.5	13.21	11.342	10.477	13.545	13.418	13.218	12.965	12.044	11.81	11.036	10.629	13.582	13.199	11.341	10.476	13.512	13.416	13.216	12.965	12.043	11.81	11.035	10.628	13.557	14.521	14.483	13.388	15.747	16.503	16.607	16.353	15.593	15.23	14.499	13.667	15.273	0.002	0.001	0.001	0.004	0.002	0.003	0.003	0.001	0.001	0.001	0.001	0.004	0.002	0.001	0.001	0.004	0.002	0.003	0.003	0.001	0.001	0.001	0.001	0.004	0.002	0.003	0.003	0.005	0.01	0.015	0.014	0.008	0.007	0.005	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.5585361137775737	0.1898126282815057	0.25165125794092064
73205	12252	335.663308599	11.5576531548	10.5600004	7.10457039	17.784	18.115	18.036	16.782	19.13	18.497	20.92	21.656	19.295	18.93	17.431	17.259	17.235	17.613	17.228	16.055	19.546	18.083	99.0	99.0	19.42	18.429	16.767	16.546	19.039	19.533	20.779	18.284	20.579	19.941	24.356	21.251	19.931	20.001	18.828	18.92	0.061	0.075	0.09	0.065	0.403	0.262	2.333	3.811	0.405	0.293	0.076	0.136	0.051	0.063	0.067	0.047	0.867	0.243	99.0	99.0	0.651	0.261	0.056	0.102	0.083	0.128	0.191	0.112	0.512	0.427	24.599	1.142	0.316	0.347	0.123	0.259	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	0.44728870948058735	0.20017238425159034	0.3525389062678223
63009	34509	259.513103168	30.9258102202	7.91999912	4.68317127	18.412	18.109	18.655	18.701	18.926	18.606	18.529	18.211	18.788	16.852	16.815	19.081	18.394	18.017	18.37	18.414	18.734	18.322	18.577	18.029	18.564	16.857	16.767	18.401	18.754	18.381	19.293	19.263	19.289	18.819	18.824	19.019	19.18	17.007	16.979	19.406	0.054	0.046	0.09	0.19	0.062	0.213	0.134	0.095	0.154	0.033	0.011	0.277	0.093	0.071	0.123	0.257	0.088	0.28	0.234	0.135	0.211	0.055	0.018	0.263	0.033	0.029	0.066	0.13	0.04	0.113	0.08	0.089	0.098	0.02	0.007	0.152	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.7855576592080035	0.008325721138023023	0.2061166196539735
70611	21321	108.236964449	72.7734231175	3.5	3.5	12.444	11.96	13.646	10.867	13.979	13.895	13.529	12.615	12.295	11.442	10.898	10.619	12.444	11.96	13.646	10.867	13.979	13.895	13.529	12.615	12.295	11.442	10.898	10.619	14.085	14.586	15.731	13.625	16.92	16.791	16.444	15.579	15.255	14.403	13.718	13.524	0.001	0.001	0.006	0.001	0.008	0.007	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.006	0.001	0.008	0.007	0.005	0.002	0.002	0.001	0.001	0.001	0.002	0.002	0.005	0.004	0.022	0.02	0.016	0.008	0.007	0.004	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.626634901548381	0.2030621499119167	0.17030294853970226
64910	12250	132.481008154	39.2703965216	3.96000004	3.5	13.062	10.586	12.855	12.148	12.433	12.343	11.945	11.183	10.943	10.198	9.844	9.704	13.048	10.584	12.842	12.135	12.429	12.34	11.941	11.18	10.941	10.197	9.843	9.703	14.584	14.702	14.877	14.284	16.719	16.682	16.249	15.447	15.079	14.278	13.892	13.725	0.002	0.0	0.003	0.003	0.003	0.003	0.002	0.001	0.001	0.001	0.0	0.001	0.003	0.001	0.003	0.003	0.003	0.003	0.002	0.001	0.001	0.001	0.0	0.001	0.003	0.004	0.004	0.004	0.02	0.02	0.016	0.009	0.007	0.005	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.3945620991339561	0.33052153496031855	0.2749163659057253
63654	10530	136.383215216	33.8806211657	6.59999943	5.85465097	18.174	18.347	18.001	22.788	17.975	18.002	19.558	16.735	18.308	16.293	17.689	16.907	17.986	18.372	17.824	99.0	17.367	17.907	19.151	16.288	18.192	16.255	17.584	16.927	18.824	18.593	18.867	19.665	19.325	18.9	20.109	17.932	18.884	17.619	18.078	17.606	0.086	0.099	0.096	17.643	0.146	0.159	0.675	0.045	0.174	0.03	0.101	0.1	0.081	0.114	0.093	99.0	0.095	0.164	0.526	0.035	0.175	0.032	0.103	0.115	0.07	0.06	0.09	0.413	0.228	0.17	0.491	0.067	0.134	0.052	0.067	0.086	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.5914256418906964	0.041549611598891034	0.36702474651041267
63631	10034	131.834006196	33.9290815095	7.25999928	4.85629702	16.994	16.438	17.238	15.248	18.059	18.301	16.879	17.097	17.092	16.223	15.402	17.58	16.759	16.34	16.821	15.162	17.762	17.875	16.769	17.074	16.859	16.138	15.348	16.923	17.843	17.285	18.286	16.602	19.2	20.195	18.204	17.773	17.563	17.024	16.663	18.206	0.034	0.022	0.061	0.019	0.175	0.228	0.068	0.068	0.068	0.033	0.017	0.188	0.04	0.028	0.062	0.025	0.19	0.223	0.084	0.093	0.078	0.043	0.021	0.151	0.03	0.028	0.057	0.027	0.194	0.474	0.097	0.061	0.047	0.037	0.027	0.118	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.677205357848474	0.09033829265620373	0.23245634949532237
64198	14013	135.188881223	36.409160175	5.27999973	3.63095951	11.752	10.604	13.017	11.287	11.495	11.117	10.985	10.646	10.548	10.383	10.352	10.358	11.748	10.603	13.001	11.282	11.493	11.115	10.983	10.644	10.547	10.382	10.35	10.356	13.523	12.382	13.9	13.449	13.38	12.989	12.835	12.497	12.416	12.195	12.124	12.214	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.004	0.004	0.003	0.003	0.002	0.002	0.002	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9126939426076753	0.005299626998345704	0.0820064303939791
64198	14717	135.186458286	36.4092564686	4.61999989	3.78586864	11.663	10.41	12.926	11.151	11.237	10.87	10.735	10.407	10.319	10.164	10.144	10.139	11.662	10.41	12.919	11.148	11.237	10.87	10.735	10.407	10.319	10.164	10.144	10.138	13.514	12.535	14.34	13.617	13.605	13.164	13.044	12.699	12.582	12.373	12.316	12.442	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.003	0.004	0.004	0.004	0.004	0.003	0.002	0.002	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9400124659164145	0.0030918664671699407	0.05689566761641541
64198	19548	134.935109249	36.1137540996	6.59999943	4.65390968	13.147	11.909	13.04	11.348	13.543	13.381	13.11	12.454	12.307	11.666	11.281	11.2	13.148	11.909	13.041	11.347	13.545	13.388	13.111	12.453	12.306	11.665	11.281	11.2	14.361	13.006	15.995	12.382	14.628	14.458	14.194	13.583	13.426	12.777	12.399	12.273	0.002	0.001	0.002	0.001	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.003	0.002	0.007	0.001	0.007	0.007	0.006	0.004	0.004	0.003	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9583673071204402	0.005091367612115328	0.03654132526744461
64921	10580	133.250072226	38.7410101441	5.93999958	4.79757118	16.579	17.684	17.106	20.041	19.178	18.093	16.837	18.646	18.279	17.825	16.073	16.456	16.486	17.467	16.984	19.588	99.0	17.739	16.75	18.722	18.21	17.516	16.012	16.296	17.441	19.542	18.543	22.62	22.419	19.571	21.787	19.629	19.812	18.993	16.969	17.605	0.025	0.066	0.051	0.201	0.562	0.202	0.069	0.297	0.226	0.148	0.029	0.069	0.027	0.065	0.057	0.483	99.0	0.175	0.076	0.38	0.252	0.132	0.032	0.072	0.023	0.132	0.057	99.0	3.607	0.278	2.193	0.25	0.302	0.146	0.031	0.067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9384339675396922	0.01109715533792111	0.05046887712238667
66747	29849	243.521259925	43.6726743328	3.5	6.55133533	19.051	18.334	18.319	19.191	19.83	20.389	19.987	18.991	19.352	18.49	17.804	18.602	19.269	20.096	19.294	20.183	20.532	21.439	22.146	19.649	20.341	19.46	19.854	19.448	19.188	18.445	18.459	19.857	19.982	20.497	19.876	19.238	20.054	18.784	18.077	18.756	0.122	0.082	0.083	0.338	0.522	0.97	0.727	0.254	0.314	0.154	0.08	0.232	0.095	0.226	0.115	0.469	0.609	1.513	3.088	0.286	0.493	0.226	0.282	0.287	0.093	0.077	0.064	0.385	0.405	0.706	0.438	0.22	0.398	0.141	0.073	0.175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5995285525570866	0.058004950027547894	0.34246649741536545
69221	9002	106.20610262	56.5146615822	0.0	3.5	18.212	18.323	18.835	18.681	20.441	18.297	19.19	18.471	18.83	18.443	16.719	18.881	99.0	21.791	99.0	99.0	99.0	19.589	99.0	20.403	99.0	99.0	17.373	99.0	18.642	18.644	19.192	19.053	19.498	18.46	19.264	19.101	19.191	18.533	16.893	19.353	0.038	0.044	0.082	0.173	0.667	0.099	0.227	0.094	0.129	0.089	0.02	0.253	99.0	1.26	99.0	99.0	99.0	0.364	99.0	0.633	99.0	99.0	0.043	99.0	0.03	0.034	0.057	0.122	0.15	0.064	0.129	0.09	0.096	0.053	0.015	0.197	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.5465468647684064	0.023958799865062757	0.429494335366531
69221	35836	106.889858317	57.3362531782	3.5	3.5	12.74	12.039	13.317	13.169	14.11	13.897	13.636	12.771	12.502	11.624	11.231	10.931	12.74	12.039	13.317	13.169	14.11	13.897	13.636	12.771	12.502	11.624	11.231	10.931	13.17	12.159	15.362	16.683	14.236	14.006	13.727	12.878	12.625	11.735	11.362	11.097	0.002	0.001	0.002	0.005	0.008	0.007	0.006	0.003	0.002	0.001	0.001	0.001	0.002	0.001	0.002	0.005	0.008	0.007	0.006	0.003	0.002	0.001	0.001	0.001	0.002	0.001	0.005	0.016	0.004	0.004	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9999737257674884	2.2239559039448428e-07	2.6051836921365718e-05
71895	17462	11.1741845825	3.41208371178	9.89999962	6.46940947	17.981	15.837	18.484	15.384	17.116	16.458	16.397	16.119	18.166	15.757	15.502	16.632	17.842	15.541	17.981	15.127	16.741	16.126	16.004	15.766	17.793	15.743	15.168	16.467	18.475	17.298	19.549	17.139	18.15	17.959	17.881	17.698	19.247	17.3	17.192	17.012	0.061	0.009	0.149	0.019	0.09	0.046	0.039	0.026	0.14	0.018	0.014	0.078	0.082	0.009	0.155	0.021	0.095	0.048	0.039	0.026	0.153	0.024	0.015	0.103	0.046	0.017	0.165	0.042	0.113	0.088	0.076	0.053	0.175	0.036	0.032	0.054	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5161379711085343	0.024810927824013892	0.4590511010674518
63644	5135	133.822904474	32.7787373963	3.5	3.5	12.281	10.84	11.977	10.42	11.924	11.698	11.525	10.96	10.861	10.506	10.389	10.287	12.281	10.84	11.977	10.42	11.924	11.698	11.525	10.96	10.861	10.506	10.389	10.287	12.837	12.139	13.068	11.793	13.277	12.996	12.813	12.233	12.159	11.746	11.63	11.536	0.001	0.0	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.003	0.003	0.003	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.5901945502365903	0.09931827524683239	0.31048717451657737
70525	9777	124.70775403	70.7471772852	4.61999989	5.349226	17.236	17.265	17.958	18.147	17.769	17.367	18.081	17.914	17.425	17.889	15.485	17.787	17.261	17.307	17.903	18.091	17.86	17.35	17.859	17.912	17.512	17.867	15.515	17.932	17.822	17.754	18.774	18.755	18.195	17.988	18.214	18.567	18.225	18.671	15.934	18.681	0.04	0.043	0.104	0.261	0.152	0.108	0.206	0.157	0.088	0.141	0.016	0.228	0.035	0.039	0.084	0.21	0.142	0.092	0.145	0.135	0.083	0.119	0.014	0.223	0.017	0.018	0.052	0.104	0.06	0.052	0.063	0.073	0.048	0.073	0.008	0.127	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.8933617947515157	0.002373991964330674	0.10426421328415371
70525	10734	124.86949134	70.7146378514	10.5600004	6.16915083	15.215	15.387	15.432	15.116	15.514	15.059	15.341	15.689	15.322	15.581	13.813	15.235	16.182	17.538	16.932	15.762	15.686	15.509	15.398	18.024	16.093	17.257	14.023	15.741	18.693	18.73	19.455	19.212	18.708	18.385	18.929	19.039	18.889	19.352	16.95	19.39	0.034	0.037	0.055	0.096	0.081	0.055	0.069	0.092	0.057	0.079	0.016	0.114	0.175	0.54	0.473	0.394	0.172	0.155	0.132	1.527	0.219	0.719	0.04	0.36	0.037	0.042	0.097	0.158	0.094	0.073	0.117	0.111	0.087	0.135	0.017	0.244	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6550008555765056	0.008299725574878713	0.3366994188486157
65597	9760	156.176541824	40.0736892833	3.96000004	3.5	13.071	10.37	13.667	10.621	12.32	12.141	11.816	10.965	10.71	9.984	9.559	10.611	13.067	10.37	13.642	10.618	12.319	12.138	11.815	10.964	10.71	9.984	9.558	10.61	14.6	14.269	15.7	13.717	16.424	16.298	15.939	15.2	14.913	14.067	13.519	13.987	0.002	0.0	0.004	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.0	0.004	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.005	0.003	0.016	0.015	0.013	0.008	0.007	0.004	0.004	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7974881410982947	0.07082602102733247	0.13168583787437296
71883	11650	9.30655349682	3.6997939038	3.5	3.5	12.056	10.634	12.078	12.199	11.527	11.153	11.019	10.607	10.573	10.307	10.325	10.365	12.056	10.634	12.078	12.199	11.527	11.153	11.019	10.607	10.573	10.307	10.325	10.365	13.461	12.939	13.632	13.889	14.342	13.791	13.638	13.183	13.332	12.882	12.796	12.976	0.001	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.003	0.007	0.005	0.005	0.004	0.004	0.003	0.002	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7158062593973002	0.039095752503674065	0.24509798809902567
