Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS
73618	23662	24.9859324802	18.9357513679	13.433	11.932	12.811	10.911	13.112	12.894	12.754	12.074	11.993	11.478	11.081	10.923	13.433	11.932	12.811	10.911	13.112	12.894	12.754	12.074	11.993	11.478	11.081	10.923	14.196	13.899	14.929	13.083	15.58	15.133	14.904	14.51	14.423	13.866	13.392	13.436	0.002	0.0	0.002	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.0	0.002	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.002	0.009	0.007	0.006	0.004	0.004	0.003	0.002	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
68782	14982	240.249761251	54.1165679014	17.183	17.599	17.193	16.471	18.642	18.012	16.094	18.2	18.78	17.834	16.694	17.004	16.94	17.31	16.909	16.15	17.798	17.757	16.083	17.803	18.144	17.143	16.478	16.507	18.327	19.219	18.619	18.136	21.402	19.739	20.346	20.098	20.423	19.48	17.848	18.858	0.038	0.05	0.069	0.062	0.359	0.202	0.039	0.197	0.316	0.138	0.046	0.137	0.041	0.052	0.074	0.064	0.225	0.217	0.049	0.186	0.241	0.1	0.051	0.121	0.037	0.071	0.074	0.085	1.394	0.318	0.49	0.349	0.442	0.19	0.049	0.213	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1
65275	14796	107.685499942	40.0442601722	12.535	10.368	9.032	11.361	12.977	12.829	12.231	11.327	10.774	9.961	9.82	9.909	12.556	10.37	9.033	11.371	12.981	12.832	12.233	11.329	10.775	9.963	9.822	9.911	14.928	15.175	13.56	13.888	17.905	18.078	17.693	16.583	15.688	14.874	13.984	13.445	0.004	0.0	0.001	0.004	0.005	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.003	0.0	0.001	0.004	0.005	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.004	0.004	0.004	0.005	0.033	0.037	0.029	0.015	0.009	0.006	0.005	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
68782	19112	241.888303468	54.3569856757	12.819	10.339	12.622	12.066	11.713	11.574	11.332	10.623	10.543	10.036	9.67	9.815	12.819	10.339	12.622	12.066	11.713	11.574	11.332	10.623	10.543	10.036	9.67	9.815	15.252	15.267	14.809	14.141	17.352	17.214	16.834	16.093	15.932	15.087	14.462	14.24	0.003	0.0	0.004	0.004	0.002	0.002	0.002	0.001	0.001	0.001	0.0	0.001	0.003	0.0	0.004	0.004	0.002	0.002	0.002	0.001	0.001	0.001	0.0	0.001	0.004	0.004	0.004	0.004	0.028	0.026	0.021	0.012	0.01	0.006	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
68782	20662	241.694706267	54.2831433682	13.401	10.861	13.175	10.677	12.172	11.835	11.781	11.116	11.041	10.532	10.255	10.095	13.375	10.858	13.152	10.674	12.168	11.83	11.778	11.114	11.038	10.529	10.254	10.094	15.245	14.932	15.293	14.074	16.607	16.296	16.134	15.501	15.449	14.763	14.343	14.179	0.003	0.001	0.004	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.004	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.004	0.004	0.004	0.003	0.018	0.016	0.015	0.009	0.008	0.006	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
68782	20833	241.694713813	54.2831352596	13.409	10.86	13.21	10.671	12.169	11.839	11.779	11.112	11.036	10.531	10.255	10.095	13.411	10.86	13.212	10.671	12.17	11.84	11.779	11.113	11.037	10.531	10.255	10.095	15.266	14.931	15.103	14.276	16.695	16.393	16.176	15.631	15.599	14.933	14.424	14.376	0.003	0.001	0.004	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.004	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.004	0.003	0.017	0.015	0.014	0.008	0.008	0.005	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
74106	18392	359.293095526	29.880031857	14.105	10.886	11.655	10.223	12.586	12.353	12.159	11.452	11.226	10.455	10.174	9.957	13.681	10.8	10.904	9.958	12.51	12.271	12.076	11.335	11.145	10.373	10.083	9.837	15.911	15.966	16.621	14.569	17.863	17.669	17.342	16.429	16.485	15.706	15.203	14.796	0.002	0.001	0.001	0.0	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.0	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.0	0.006	0.009	0.01	0.004	0.055	0.05	0.041	0.018	0.019	0.012	0.008	0.007	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
66043	20140	112.349112291	42.26507528	16.712	16.819	15.425	15.439	17.254	17.737	17.582	17.221	17.343	15.797	15.068	16.033	16.243	16.375	15.103	15.076	16.203	17.258	16.934	16.649	16.597	15.172	14.594	15.361	17.836	18.981	17.184	17.323	20.442	20.055	19.347	20.032	19.034	18.122	17.032	17.104	0.03	0.033	0.014	0.024	0.098	0.143	0.129	0.079	0.091	0.025	0.014	0.05	0.032	0.035	0.016	0.028	0.058	0.145	0.11	0.073	0.07	0.022	0.013	0.043	0.029	0.074	0.025	0.039	0.611	0.382	0.188	0.333	0.16	0.074	0.031	0.048	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1
66043	20141	112.348948829	42.2630774931	16.525	16.457	15.344	15.155	16.353	17.51	17.718	16.722	17.008	15.205	14.567	15.76	16.151	16.218	15.051	14.896	16.05	17.45	16.94	16.505	16.599	15.011	14.379	15.326	17.379	18.475	17.213	16.99	19.841	19.604	19.977	18.914	18.26	17.609	16.545	16.612	0.024	0.024	0.012	0.018	0.042	0.111	0.139	0.05	0.064	0.016	0.009	0.036	0.028	0.029	0.015	0.023	0.048	0.167	0.108	0.063	0.068	0.018	0.011	0.039	0.021	0.051	0.024	0.031	0.358	0.26	0.357	0.126	0.084	0.05	0.022	0.032	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1
66043	20166	112.350132903	42.2635971403	16.101	16.235	14.964	14.904	15.688	16.984	17.354	16.416	16.843	14.696	14.256	15.439	15.873	16.146	14.876	14.774	15.541	16.932	16.6	16.271	16.641	14.631	14.176	15.271	17.493	18.085	16.981	16.638	20.131	19.618	19.394	18.836	19.051	17.828	16.625	17.188	0.024	0.028	0.012	0.021	0.034	0.104	0.15	0.056	0.079	0.014	0.009	0.04	0.031	0.039	0.017	0.029	0.042	0.149	0.112	0.072	0.098	0.018	0.012	0.053	0.023	0.046	0.021	0.027	0.44	0.296	0.254	0.135	0.158	0.064	0.027	0.047	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1
74106	19427	358.615746214	29.9260855713	19.862	20.424	19.007	18.849	20.932	20.138	20.512	22.13	21.246	20.744	19.183	18.775	19.862	20.424	19.007	18.849	20.932	20.138	20.512	22.13	21.246	20.744	19.183	18.775	19.742	20.288	18.966	18.789	21.341	19.935	19.818	21.194	20.745	20.276	19.032	18.661	0.117	0.202	0.06	0.108	0.772	0.39	0.544	1.375	0.858	0.509	0.119	0.134	0.117	0.202	0.06	0.108	0.772	0.39	0.544	1.375	0.858	0.509	0.119	0.134	0.133	0.229	0.075	0.132	1.522	0.419	0.378	0.795	0.724	0.435	0.131	0.155	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3
74106	20118	359.791301883	30.1033141197	11.716	11.752	13.244	11.423	11.515	11.035	10.822	10.509	10.487	10.349	10.42	10.435	11.716	11.752	13.244	11.423	11.515	11.035	10.822	10.509	10.487	10.349	10.42	10.435	13.262	14.092	14.891	13.631	14.451	13.789	13.571	12.82	13.039	12.743	13.019	13.006	0.001	0.002	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.005	0.003	0.004	0.01	0.007	0.006	0.003	0.004	0.003	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
66043	22598	113.314029418	42.1169734375	12.654	10.107	12.415	11.973	12.169	12.006	11.643	10.839	10.505	9.747	9.244	9.089	12.599	10.1	12.353	11.919	12.152	11.997	11.634	10.83	10.498	9.742	9.24	9.087	14.599	15.203	14.284	14.132	17.962	16.909	16.839	16.391	16.206	15.071	13.995	13.849	0.002	0.0	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.0	0.001	0.004	0.0	0.004	0.005	0.004	0.004	0.003	0.001	0.001	0.001	0.0	0.001	0.003	0.005	0.003	0.003	0.044	0.022	0.023	0.015	0.013	0.007	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
66043	22693	113.314157723	42.1143264803	12.95	9.435	12.868	12.424	11.473	11.34	10.97	10.148	9.801	9.06	8.58	8.442	13.002	9.439	12.974	12.381	11.474	11.34	10.973	10.148	9.801	9.063	8.58	8.442	15.799	16.673	16.737	14.906	19.401	18.685	18.517	17.888	17.621	16.616	15.348	14.952	0.002	0.0	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.003	0.0	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.005	0.01	0.013	0.005	0.136	0.076	0.069	0.036	0.031	0.016	0.007	0.007	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
74106	21398	0.101838354851	30.3600727654	17.907	18.04	17.924	18.233	18.455	18.414	18.208	18.174	18.307	17.569	17.375	17.602	17.913	17.976	17.884	17.896	18.454	18.647	18.397	18.181	18.227	17.537	17.342	17.413	18.89	18.917	18.912	18.968	19.707	19.308	19.191	19.27	19.034	18.553	18.297	18.785	0.053	0.067	0.061	0.184	0.219	0.21	0.18	0.12	0.159	0.079	0.062	0.123	0.069	0.082	0.079	0.178	0.285	0.334	0.277	0.157	0.191	0.099	0.079	0.135	0.039	0.046	0.042	0.099	0.199	0.143	0.131	0.097	0.093	0.06	0.045	0.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74106	22901	359.678772581	30.2838081215	13.756	10.968	11.344	11.249	11.932	11.353	10.913	10.658	10.702	10.687	11.043	11.126	13.742	10.967	11.342	11.246	11.929	11.352	10.913	10.657	10.701	10.686	11.041	11.125	15.193	14.067	14.439	14.392	15.409	14.643	14.2	13.678	13.924	13.91	14.359	14.452	0.003	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.004	0.003	0.004	0.004	0.011	0.008	0.006	0.004	0.005	0.005	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
63380	9012	174.242084159	31.7491870392	19.421	19.773	19.249	18.757	19.993	21.209	20.692	20.454	20.536	19.883	18.854	18.241	19.453	19.655	19.164	18.704	19.94	20.781	20.217	20.284	20.473	19.764	18.781	18.261	19.44	19.76	19.23	18.827	20.018	20.718	20.74	20.635	20.651	19.811	18.823	18.323	0.066	0.089	0.07	0.105	0.232	0.753	0.485	0.309	0.326	0.177	0.074	0.084	0.089	0.103	0.085	0.132	0.29	0.671	0.414	0.348	0.404	0.207	0.089	0.113	0.063	0.082	0.063	0.103	0.22	0.446	0.472	0.34	0.337	0.154	0.067	0.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63380	12173	174.010689472	32.3857404306	16.136	16.546	16.013	15.872	17.618	17.068	17.138	16.888	16.887	16.264	15.673	15.911	16.097	16.519	15.969	15.819	17.651	17.02	17.179	16.843	16.9	16.194	15.627	15.882	16.81	17.155	16.7	16.59	18.148	17.635	17.723	17.523	17.449	16.906	16.267	16.627	0.011	0.017	0.012	0.024	0.094	0.062	0.069	0.043	0.043	0.024	0.014	0.032	0.015	0.023	0.016	0.033	0.14	0.085	0.102	0.058	0.061	0.032	0.019	0.045	0.009	0.013	0.008	0.015	0.054	0.04	0.044	0.03	0.029	0.019	0.012	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63380	18254	174.206255977	31.9794734465	12.43	11.776	11.498	11.304	12.947	12.774	12.677	12.062	12.006	11.457	11.236	11.175	12.43	11.776	11.498	11.304	12.947	12.774	12.677	12.062	12.006	11.457	11.236	11.175	13.129	12.174	12.077	11.839	13.303	13.135	13.04	12.411	12.367	11.796	11.634	11.576	0.001	0.001	0.001	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
63380	18282	174.206242232	31.9798218942	12.41	11.767	11.498	11.279	12.938	12.768	12.663	12.054	11.997	11.45	11.228	11.165	12.41	11.767	11.498	11.279	12.938	12.768	12.663	12.054	11.997	11.45	11.228	11.165	13.385	12.089	12.022	11.714	13.226	13.057	12.934	12.333	12.27	11.736	11.539	11.478	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
63988	10223	135.948454904	34.4505549447	12.032	11.877	13.534	10.814	14.063	13.951	13.433	12.592	12.209	11.344	10.809	10.52	12.032	11.877	13.534	10.814	14.063	13.951	13.433	12.592	12.209	11.344	10.809	10.52	13.781	13.954	15.191	12.941	16.463	16.244	16.108	15.183	14.606	13.801	13.0	12.669	0.001	0.001	0.003	0.001	0.008	0.007	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.008	0.007	0.005	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.004	0.002	0.015	0.013	0.012	0.006	0.004	0.003	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
63988	14226	136.110001315	35.2098976504	12.399	11.149	13.954	11.018	12.658	12.423	12.145	11.106	10.794	10.062	9.426	9.081	12.433	11.173	14.304	11.04	12.665	12.431	12.151	11.115	10.804	10.073	9.445	9.101	17.08	17.939	16.596	15.797	20.488	20.381	20.784	18.875	18.512	17.837	16.449	15.803	0.001	0.0	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.0	0.001	0.0	0.011	0.015	0.011	0.008	0.357	0.317	0.442	0.069	0.053	0.033	0.011	0.012	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
63988	14859	136.387090273	35.0193405265	13.536	11.559	13.003	12.212	14.755	14.436	14.209	12.898	12.31	11.001	11.653	9.52	13.549	11.56	13.015	12.224	14.762	14.437	14.207	12.901	12.313	11.002	11.656	9.52	15.856	16.826	15.101	14.517	20.655	20.457	21.408	18.76	18.031	16.579	15.104	14.294	0.004	0.001	0.003	0.004	0.025	0.018	0.014	0.004	0.003	0.001	0.002	0.001	0.004	0.001	0.003	0.004	0.024	0.017	0.013	0.004	0.003	0.001	0.002	0.001	0.005	0.007	0.003	0.004	0.418	0.341	0.78	0.065	0.037	0.013	0.005	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
63988	16889	136.399480386	34.8723629003	12.833	11.56	13.726	11.057	12.244	11.992	11.926	11.456	11.388	11.084	10.946	10.828	12.833	11.56	13.726	11.057	12.244	11.992	11.926	11.456	11.388	11.084	10.946	10.828	14.264	14.102	14.856	13.836	15.182	14.9	15.15	14.646	14.356	14.112	13.812	13.756	0.001	0.001	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.004	0.01	0.009	0.011	0.007	0.006	0.005	0.004	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
66055	64	115.960946096	40.849197719	16.094	13.857	16.477	12.734	18.424	17.465	15.695	18.033	17.633	17.085	15.578	16.049	16.008	13.851	16.235	12.726	17.809	17.287	15.656	17.867	17.379	16.66	15.457	15.891	16.892	17.264	17.468	16.133	19.82	19.167	18.866	19.791	18.58	18.491	16.534	17.514	0.023	0.004	0.078	0.004	0.223	0.096	0.022	0.166	0.117	0.079	0.025	0.058	0.028	0.004	0.087	0.005	0.177	0.109	0.026	0.193	0.125	0.073	0.029	0.068	0.02	0.024	0.067	0.028	0.259	0.154	0.121	0.27	0.097	0.098	0.028	0.073	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73749	2335	32.4538787512	22.1608316079	19.76	20.206	19.184	18.695	20.168	19.676	19.821	20.066	20.313	20.164	18.954	18.826	19.76	20.206	19.184	18.695	20.168	19.676	19.821	20.066	20.313	20.164	18.954	18.826	19.746	20.253	19.169	18.649	20.18	19.661	19.773	19.965	20.288	20.127	18.936	18.84	0.046	0.077	0.035	0.054	0.167	0.108	0.136	0.128	0.163	0.133	0.043	0.071	0.046	0.077	0.035	0.054	0.167	0.108	0.136	0.128	0.163	0.133	0.043	0.071	0.052	0.093	0.039	0.059	0.193	0.122	0.149	0.134	0.182	0.148	0.047	0.082	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
66055	9761	115.085123485	41.1576319349	10.159	7.815	9.453	7.874	8.228	7.916	8.06	7.464	7.483	8.069	9.742	8.986	10.169	7.817	9.461	7.876	8.231	7.917	8.062	7.465	7.484	8.071	9.751	8.989	11.707	11.349	9.91	9.793	14.225	14.007	13.634	12.502	12.01	10.959	10.183	9.796	0.002	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.004	0.003	0.003	0.002	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
66055	10849	115.120964099	41.4538939828	12.288	11.719	10.578	10.466	14.327	14.17	13.633	12.76	12.28	11.337	10.758	10.489	12.288	11.719	10.578	10.466	14.327	14.169	13.633	12.76	12.28	11.337	10.758	10.49	13.185	12.347	11.271	11.145	14.954	14.783	14.232	13.384	12.902	11.951	11.383	11.124	0.001	0.001	0.001	0.001	0.005	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.005	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.006	0.006	0.004	0.003	0.002	0.002	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
73749	9167	32.1210003893	22.4491409801	12.389	10.906	12.81	10.4	12.101	11.764	11.664	11.115	11.033	10.612	10.418	10.28	12.389	10.906	12.81	10.4	12.101	11.764	11.664	11.115	11.033	10.612	10.418	10.28	13.727	12.701	14.582	12.044	14.114	13.762	13.68	13.143	12.981	12.554	12.219	12.092	0.001	0.0	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.0	0.002	0.001	0.004	0.001	0.003	0.003	0.003	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
66055	11596	115.120962955	41.4537216369	12.125	11.687	10.527	10.409	14.3	14.142	13.61	12.734	12.249	11.304	10.715	10.443	12.125	11.687	10.527	10.409	14.3	14.142	13.61	12.734	12.249	11.304	10.715	10.443	13.029	12.285	11.076	11.063	14.799	14.63	14.137	13.217	12.741	11.809	11.289	11.119	0.001	0.001	0.001	0.001	0.008	0.007	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.008	0.007	0.005	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.005	0.005	0.004	0.003	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
73749	9692	32.1214322023	22.4491051318	12.402	11.157	12.724	10.596	12.409	12.091	11.992	11.438	11.34	10.908	10.674	10.538	12.402	11.157	12.724	10.596	12.409	12.091	11.992	11.438	11.34	10.908	10.674	10.538	12.99	12.806	13.398	12.168	14.342	14.089	13.969	13.321	13.227	12.655	12.221	12.084	0.001	0.0	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.003	0.003	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
66055	17142	115.180410432	41.714050999	13.207	11.665	10.265	12.492	14.331	14.098	13.817	12.741	12.327	11.256	10.532	10.177	13.207	11.665	10.265	12.492	14.331	14.098	13.817	12.741	12.327	11.256	10.532	10.177	14.58	14.711	13.446	14.346	17.572	17.357	17.046	16.01	15.405	14.415	13.657	13.117	0.003	0.001	0.001	0.004	0.009	0.007	0.006	0.003	0.002	0.001	0.001	0.001	0.003	0.001	0.001	0.004	0.009	0.007	0.006	0.003	0.002	0.001	0.001	0.001	0.004	0.003	0.003	0.006	0.026	0.023	0.019	0.011	0.008	0.005	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
66055	18413	114.329557825	41.8157347553	19.634	20.791	19.028	19.028	21.15	21.319	20.327	21.273	20.521	20.287	19.025	18.955	20.011	21.318	19.424	19.229	21.961	20.84	19.973	20.801	20.146	20.043	19.527	18.805	19.707	20.715	19.275	18.992	21.183	21.381	20.429	21.414	20.986	20.353	19.056	18.974	0.115	0.254	0.17	0.205	0.576	0.69	0.283	0.694	0.353	0.315	0.118	0.173	0.306	0.773	0.455	0.466	2.265	0.832	0.379	0.843	0.466	0.473	0.345	0.284	0.099	0.189	0.171	0.158	0.474	0.584	0.248	0.63	0.434	0.267	0.098	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62924	790	147.222641545	29.7602637913	19.617	20.485	19.45	19.07	19.956	22.083	20.878	20.327	20.8	20.018	19.129	18.86	19.678	20.216	19.505	19.553	19.886	21.174	20.612	20.782	21.975	19.95	18.97	18.412	19.676	20.589	19.496	19.185	20.652	21.412	20.877	20.372	20.45	19.94	19.126	18.842	0.066	0.103	0.141	0.233	0.212	1.547	0.522	0.325	0.492	0.259	0.13	0.165	0.107	0.124	0.228	0.559	0.303	1.028	0.623	0.755	2.205	0.369	0.171	0.167	0.052	0.086	0.111	0.195	0.305	0.632	0.393	0.257	0.271	0.184	0.1	0.123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73749	22909	32.0021292495	23.4621093435	20.6	18.905	18.352	16.897	19.267	18.81	18.681	16.485	18.81	17.977	17.662	17.562	99.0	18.798	18.154	16.629	18.848	18.74	18.641	16.476	18.373	17.71	17.373	17.312	19.679	19.612	19.526	18.502	21.053	20.126	21.014	19.783	19.633	19.782	18.908	18.998	0.719	0.164	0.163	0.068	0.421	0.31	0.285	0.037	0.246	0.116	0.086	0.143	99.0	0.175	0.159	0.062	0.335	0.341	0.321	0.041	0.191	0.107	0.078	0.133	0.088	0.096	0.138	0.088	0.654	0.317	0.72	0.215	0.181	0.182	0.085	0.158	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
62924	5836	147.503264117	30.0614369922	17.453	17.518	17.327	17.212	18.255	17.76	17.939	17.955	17.868	16.673	16.807	17.589	17.427	17.46	17.23	17.178	18.176	17.798	17.981	17.911	17.752	16.619	16.786	17.652	17.883	17.946	17.965	17.874	18.5	17.934	18.1	18.205	18.244	16.872	17.104	18.019	0.02	0.015	0.043	0.089	0.095	0.063	0.075	0.079	0.071	0.027	0.034	0.107	0.025	0.018	0.051	0.112	0.113	0.084	0.1	0.098	0.081	0.032	0.042	0.146	0.012	0.01	0.028	0.059	0.048	0.032	0.037	0.041	0.041	0.016	0.02	0.059	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
