Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS
44047	3965	126.481244509	35.5422324412	17.879	17.814	18.145	18.231	18.445	18.384	18.119	18.294	18.099	18.447	16.339	18.36	17.827	17.789	17.911	18.357	18.294	18.258	17.982	18.152	17.911	18.461	16.227	17.666	18.22	18.133	18.714	19.001	18.708	18.651	18.497	18.65	18.513	18.844	16.511	19.016	0.032	0.029	0.062	0.122	0.106	0.102	0.082	0.08	0.066	0.091	0.016	0.187	0.055	0.049	0.091	0.254	0.164	0.164	0.129	0.123	0.099	0.165	0.023	0.18	0.024	0.022	0.052	0.122	0.071	0.069	0.062	0.059	0.052	0.069	0.012	0.168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43757	72264	284.335427373	33.4357856009	17.668	18.117	17.583	17.561	19.333	18.871	19.293	18.547	18.5	17.965	17.032	17.608	17.668	18.117	17.583	17.561	19.333	18.871	19.293	18.547	18.5	17.965	17.032	17.608	17.664	18.114	17.576	17.546	19.29	18.901	19.314	18.542	18.513	17.961	17.028	17.613	0.014	0.022	0.018	0.033	0.134	0.098	0.139	0.056	0.051	0.034	0.017	0.042	0.014	0.022	0.018	0.033	0.134	0.098	0.139	0.056	0.051	0.034	0.017	0.042	0.015	0.023	0.018	0.035	0.139	0.107	0.151	0.06	0.055	0.035	0.018	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43140	29803	277.958673184	30.2654861429	18.523	18.88	18.375	17.773	18.918	18.678	18.737	18.973	18.626	18.813	17.98	17.82	18.538	18.89	18.388	17.786	18.908	18.693	18.816	18.999	18.676	18.834	18.021	17.838	18.607	18.896	18.456	17.855	18.937	18.736	18.891	18.998	18.719	18.902	18.093	17.942	0.038	0.055	0.043	0.061	0.14	0.118	0.127	0.117	0.081	0.089	0.042	0.076	0.033	0.049	0.038	0.053	0.122	0.105	0.12	0.105	0.074	0.08	0.039	0.067	0.029	0.041	0.033	0.046	0.105	0.092	0.107	0.088	0.065	0.071	0.035	0.061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43140	50518	278.773932087	30.6271917385	16.12	16.297	16.077	15.974	17.027	16.793	16.583	16.494	16.41	16.069	15.566	16.007	16.143	16.274	16.03	15.926	16.937	16.826	16.506	16.399	16.295	16.036	15.48	16.127	17.663	17.81	17.681	17.605	18.425	17.95	18.104	18.05	17.966	17.425	16.842	17.621	0.022	0.024	0.027	0.057	0.106	0.092	0.076	0.053	0.046	0.034	0.022	0.068	0.035	0.036	0.042	0.086	0.141	0.14	0.103	0.072	0.061	0.05	0.032	0.117	0.014	0.018	0.017	0.036	0.067	0.049	0.056	0.041	0.036	0.023	0.014	0.045	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43140	65026	279.221974622	30.8964770858	18.301	18.767	18.184	18.087	19.507	19.273	19.758	19.283	18.995	18.557	17.583	18.147	18.294	18.752	18.172	18.072	19.437	19.244	19.891	19.216	18.931	18.56	17.561	18.157	18.315	18.778	18.179	18.086	19.575	19.334	19.794	19.277	19.029	18.582	17.583	18.1	0.024	0.048	0.027	0.074	0.18	0.153	0.244	0.119	0.089	0.056	0.025	0.095	0.027	0.052	0.03	0.082	0.189	0.166	0.307	0.125	0.094	0.062	0.027	0.107	0.023	0.046	0.026	0.07	0.182	0.153	0.238	0.112	0.087	0.054	0.024	0.085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45065	6142	134.031511495	39.8691150331	16.402	16.549	16.298	16.351	17.257	17.024	16.833	16.759	16.735	16.202	15.834	16.283	16.351	16.49	16.22	16.296	17.067	16.898	16.737	16.691	16.678	16.119	15.766	16.296	17.432	17.482	17.477	17.407	18.17	17.832	17.776	17.755	17.698	17.099	16.671	17.431	0.018	0.02	0.024	0.046	0.077	0.066	0.057	0.043	0.042	0.026	0.02	0.058	0.024	0.027	0.033	0.063	0.094	0.084	0.075	0.058	0.058	0.034	0.026	0.085	0.013	0.015	0.018	0.028	0.046	0.037	0.037	0.031	0.029	0.019	0.014	0.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44068	14160	131.643470484	36.4394559386	15.563	15.777	15.563	15.458	16.43	16.02	16.086	16.063	16.054	15.354	14.787	15.533	15.525	15.736	15.535	15.417	16.364	15.981	16.024	16.047	16.029	15.338	14.753	15.47	16.472	16.656	16.529	16.434	17.324	16.871	16.984	16.93	16.931	16.174	15.562	16.526	0.007	0.007	0.011	0.017	0.031	0.024	0.024	0.019	0.019	0.011	0.007	0.024	0.009	0.009	0.014	0.022	0.038	0.03	0.029	0.025	0.024	0.014	0.009	0.03	0.006	0.007	0.009	0.012	0.025	0.02	0.021	0.017	0.016	0.011	0.007	0.018	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
46042	40667	274.703069925	41.9044466457	18.43	18.961	18.282	18.235	20.264	19.952	20.509	19.551	19.359	18.772	16.881	18.196	18.43	18.961	18.282	18.235	20.264	19.952	20.509	19.551	19.359	18.772	16.881	18.196	18.422	18.95	18.266	18.231	20.249	19.986	20.431	19.606	19.371	18.746	16.879	18.183	0.02	0.034	0.048	0.033	0.136	0.146	0.272	0.102	0.085	0.055	0.012	0.033	0.02	0.034	0.048	0.033	0.136	0.146	0.272	0.102	0.085	0.055	0.012	0.033	0.02	0.035	0.049	0.035	0.141	0.158	0.267	0.112	0.09	0.057	0.012	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56686	20635	111.351560846	71.448839937	13.485	12.568	11.717	11.447	14.971	14.92	14.43	13.555	13.168	12.245	11.566	11.343	13.485	12.568	11.717	11.447	14.971	14.92	14.43	13.555	13.168	12.245	11.566	11.343	13.94	12.816	12.141	11.793	15.195	15.087	14.613	13.726	13.35	12.412	11.781	11.564	0.002	0.001	0.001	0.001	0.017	0.016	0.011	0.005	0.003	0.002	0.001	0.001	0.002	0.001	0.001	0.001	0.017	0.016	0.011	0.005	0.003	0.002	0.001	0.001	0.002	0.001	0.001	0.001	0.007	0.007	0.005	0.003	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
46885	20496	229.483302324	46.4183974866	18.142	18.212	18.436	18.425	18.807	18.714	18.735	18.719	18.716	17.217	17.616	18.499	18.115	18.265	18.516	17.958	18.986	18.765	18.959	18.793	18.835	17.207	17.464	18.47	18.386	18.379	18.674	18.74	19.036	18.822	18.972	18.898	19.016	17.336	17.776	18.851	0.029	0.033	0.061	0.138	0.128	0.121	0.127	0.107	0.097	0.028	0.035	0.145	0.053	0.065	0.125	0.176	0.287	0.24	0.29	0.215	0.205	0.049	0.056	0.272	0.024	0.025	0.048	0.114	0.101	0.087	0.102	0.081	0.082	0.021	0.027	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49950	10642	112.192747522	69.1912818589	14.197	14.524	14.591	14.455	14.766	14.86	15.006	14.884	14.913	14.876	13.478	14.461	14.299	14.702	14.953	14.738	14.724	15.273	15.601	15.266	15.548	15.432	13.648	14.684	16.779	16.881	16.856	16.779	17.064	16.971	17.142	17.081	17.039	17.171	15.846	16.779	0.009	0.012	0.015	0.027	0.031	0.035	0.036	0.028	0.03	0.03	0.008	0.034	0.019	0.026	0.038	0.068	0.051	0.091	0.107	0.069	0.097	0.09	0.018	0.078	0.007	0.009	0.008	0.014	0.024	0.023	0.025	0.021	0.018	0.02	0.008	0.02	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
54195	16589	349.398812889	33.9032003488	12.941	12.349	14.97	10.844	14.535	14.481	14.147	13.127	12.822	12.023	11.211	10.783	12.941	12.348	14.963	10.844	14.537	14.478	14.148	13.126	12.823	12.024	11.211	10.783	17.058	17.443	16.61	15.608	20.469	19.909	19.733	18.55	18.304	17.364	16.209	15.889	0.001	0.001	0.01	0.001	0.011	0.011	0.009	0.003	0.002	0.001	0.001	0.001	0.002	0.001	0.01	0.001	0.011	0.012	0.009	0.003	0.002	0.001	0.001	0.001	0.01	0.014	0.009	0.008	0.439	0.291	0.254	0.071	0.052	0.024	0.009	0.011	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
54195	16592	349.400163397	33.9030967923	13.445	13.033	14.561	11.518	15.244	15.167	14.845	13.825	13.534	12.73	11.894	11.477	13.43	13.03	14.501	11.512	15.22	15.163	14.844	13.825	13.534	12.729	11.888	11.472	15.243	15.611	16.048	14.166	18.314	18.251	17.648	16.934	16.619	15.863	14.596	14.573	0.002	0.001	0.006	0.001	0.018	0.018	0.014	0.005	0.003	0.002	0.001	0.001	0.002	0.002	0.008	0.001	0.023	0.024	0.018	0.006	0.004	0.002	0.001	0.001	0.003	0.004	0.006	0.003	0.066	0.069	0.042	0.019	0.014	0.008	0.004	0.005	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
54195	16617	349.399485612	33.9032543696	13.463	13.042	14.632	11.526	15.25	15.137	14.811	13.834	13.532	12.733	11.9	11.477	13.449	13.04	14.562	11.521	15.234	15.107	14.788	13.832	13.527	12.729	11.895	11.474	15.396	16.075	15.794	14.704	18.548	18.378	17.947	17.088	16.893	16.103	14.889	14.762	0.002	0.001	0.006	0.001	0.017	0.017	0.013	0.005	0.003	0.002	0.001	0.001	0.002	0.002	0.008	0.001	0.023	0.022	0.017	0.006	0.004	0.002	0.001	0.001	0.003	0.005	0.005	0.004	0.079	0.075	0.053	0.021	0.016	0.009	0.004	0.005	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
49950	15522	112.174745193	69.1920811902	12.515	12.71	12.219	11.985	12.637	12.737	12.86	12.649	13.253	12.346	11.82	11.876	12.827	12.742	12.056	11.542	11.698	12.125	12.473	12.294	15.528	11.84	11.455	11.431	18.548	18.687	19.033	19.241	18.652	18.283	18.817	18.752	18.855	19.024	17.151	19.082	0.044	0.043	0.034	0.065	0.064	0.08	0.066	0.049	0.115	0.053	0.036	0.065	0.166	0.119	0.083	0.122	0.068	0.119	0.112	0.086	2.479	0.09	0.072	0.12	0.027	0.036	0.048	0.115	0.079	0.059	0.091	0.074	0.074	0.085	0.017	0.133	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
49950	18598	112.179188062	69.1893410331	12.93	12.759	12.996	13.032	13.46	13.292	13.327	13.233	13.222	13.132	11.611	12.953	13.362	13.109	13.625	13.583	13.873	13.672	13.752	13.793	13.688	13.819	11.768	13.65	14.888	14.476	15.777	15.793	15.343	15.26	15.314	15.582	15.228	15.923	13.004	15.942	0.015	0.011	0.017	0.04	0.039	0.037	0.031	0.025	0.029	0.028	0.007	0.043	0.009	0.007	0.013	0.027	0.027	0.024	0.022	0.02	0.02	0.023	0.004	0.034	0.002	0.002	0.004	0.007	0.008	0.008	0.008	0.008	0.006	0.009	0.002	0.01	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
54195	27384	349.206952319	34.2303256681	13.729	13.014	12.443	12.107	14.226	13.949	13.874	13.261	13.161	12.627	12.297	12.057	13.729	13.014	12.443	12.107	14.226	13.949	13.874	13.261	13.161	12.627	12.297	12.057	14.082	13.152	12.593	12.266	14.348	14.065	13.984	13.358	13.26	12.727	12.423	12.17	0.003	0.001	0.001	0.002	0.008	0.007	0.007	0.003	0.003	0.002	0.001	0.002	0.003	0.001	0.001	0.002	0.008	0.007	0.007	0.003	0.003	0.002	0.001	0.002	0.002	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.001	0.001	0.001	0.001	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
56940	5044	15.8996336421	40.3461613697	18.288	18.513	18.259	18.277	19.133	18.566	18.734	18.57	18.766	18.045	17.703	18.352	18.175	18.469	18.074	18.193	19.271	18.538	18.679	18.426	18.495	17.674	17.564	18.332	18.748	18.816	18.65	18.736	19.414	18.959	19.138	19.146	19.174	18.459	18.049	18.743	0.038	0.048	0.074	0.042	0.133	0.125	0.125	0.125	0.136	0.08	0.052	0.061	0.053	0.07	0.097	0.064	0.228	0.181	0.179	0.164	0.159	0.086	0.07	0.095	0.025	0.029	0.045	0.025	0.076	0.081	0.079	0.094	0.086	0.052	0.033	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52827	5455	343.426680229	11.2751885767	16.696	16.511	17.156	17.033	17.544	17.01	16.994	17.4	17.215	15.313	15.044	17.181	16.63	16.482	17.023	16.841	17.45	17.056	16.95	17.279	17.225	15.282	15.023	17.02	17.268	16.882	17.875	17.815	17.97	17.609	17.401	18.039	17.723	15.607	15.394	18.049	0.018	0.016	0.038	0.064	0.083	0.051	0.046	0.059	0.051	0.01	0.008	0.095	0.024	0.021	0.049	0.078	0.106	0.073	0.061	0.074	0.071	0.013	0.01	0.117	0.012	0.011	0.026	0.044	0.048	0.036	0.029	0.041	0.033	0.008	0.006	0.071	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
56940	9404	15.3012263313	40.5247544815	19.729	19.932	19.957	20.023	19.779	19.806	20.052	19.985	20.048	19.959	19.229	20.184	19.673	19.749	19.898	20.021	19.719	19.7	19.809	19.77	19.789	20.022	19.046	20.16	19.72	19.928	19.953	20.03	19.777	19.801	20.085	20.007	20.018	20.003	19.232	20.191	0.056	0.073	0.142	0.077	0.103	0.171	0.176	0.195	0.186	0.192	0.089	0.129	0.091	0.103	0.229	0.138	0.162	0.254	0.235	0.266	0.245	0.341	0.125	0.222	0.056	0.074	0.142	0.078	0.104	0.171	0.183	0.201	0.183	0.201	0.09	0.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42523	179	128.088836142	22.7609383554	18.208	18.781	17.393	16.972	18.485	18.787	18.783	18.66	18.504	17.836	17.227	16.966	18.222	18.398	17.189	16.671	18.012	17.944	18.059	18.135	17.776	17.317	16.848	16.696	18.833	19.965	18.221	17.944	20.444	21.15	20.745	20.615	20.353	19.382	18.49	18.101	0.058	0.066	0.04	0.057	0.157	0.215	0.223	0.136	0.121	0.069	0.047	0.071	0.095	0.074	0.054	0.07	0.161	0.157	0.178	0.132	0.098	0.069	0.053	0.089	0.029	0.054	0.024	0.039	0.261	0.513	0.388	0.237	0.191	0.081	0.044	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53438	17220	332.100357445	26.9285881675	14.211	14.217	13.379	12.995	16.396	16.011	15.761	15.061	14.756	13.943	13.336	13.102	16.947	17.124	16.318	15.841	19.345	17.935	18.435	18.162	17.603	17.184	16.453	16.082	17.967	18.508	17.608	17.532	19.424	19.209	19.282	19.134	18.641	18.363	17.891	17.551	0.004	0.004	0.003	0.005	0.055	0.043	0.035	0.008	0.012	0.005	0.004	0.005	0.036	0.044	0.024	0.044	0.624	0.191	0.309	0.095	0.12	0.076	0.046	0.053	0.022	0.039	0.019	0.044	0.174	0.158	0.177	0.063	0.082	0.057	0.043	0.051	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
56712	10643	112.066386551	73.368080967	12.809	11.412	11.929	10.492	13.574	13.417	13.065	12.2	11.897	11.074	10.576	10.37	12.809	11.411	11.929	10.492	13.57	13.42	13.063	12.199	11.896	11.074	10.576	10.37	16.629	17.151	16.491	15.363	19.494	19.127	19.054	18.191	17.921	16.933	16.1	15.779	0.002	0.001	0.001	0.001	0.005	0.004	0.003	0.002	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.004	0.004	0.003	0.002	0.001	0.001	0.001	0.001	0.008	0.013	0.007	0.007	0.155	0.116	0.111	0.045	0.036	0.018	0.01	0.011	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53438	21839	332.533176863	27.1174601529	13.17	12.313	15.017	10.949	14.123	13.978	13.669	12.811	12.606	11.893	11.318	10.959	13.17	12.313	15.025	10.949	14.128	13.972	13.676	12.811	12.606	11.893	11.319	10.959	17.643	17.973	17.165	16.303	20.3	20.101	19.964	19.188	19.169	18.049	17.015	16.737	0.002	0.001	0.012	0.001	0.008	0.008	0.006	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.011	0.001	0.007	0.007	0.006	0.002	0.002	0.001	0.001	0.001	0.019	0.024	0.014	0.015	0.392	0.355	0.329	0.069	0.132	0.043	0.02	0.025	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53438	21980	332.533019765	27.1193409043	13.733	12.963	15.314	11.635	14.838	14.689	14.313	13.515	13.309	12.597	12.012	11.667	17.96	18.341	17.075	16.747	22.096	99.0	18.913	19.335	99.0	18.58	17.337	16.969	19.175	20.436	18.593	18.507	99.0	21.676	20.787	21.217	22.169	20.07	18.854	18.405	0.003	0.002	0.015	0.002	0.015	0.015	0.01	0.003	0.004	0.002	0.001	0.002	0.069	0.101	0.037	0.073	6.128	99.0	0.37	0.215	99.0	0.211	0.079	0.091	0.066	0.224	0.045	0.105	99.0	1.507	0.698	0.399	2.064	0.27	0.104	0.109	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53438	22179	332.533021572	27.1193640541	13.592	12.929	14.644	11.59	14.815	14.631	14.311	13.501	13.281	12.569	11.977	11.632	13.586	12.926	14.619	11.587	14.845	14.66	14.294	13.497	13.276	12.568	11.976	11.631	15.519	15.807	16.099	14.912	18.394	17.911	17.482	17.064	16.797	16.118	15.308	15.309	0.003	0.001	0.008	0.001	0.013	0.013	0.01	0.003	0.003	0.002	0.001	0.001	0.004	0.002	0.01	0.002	0.019	0.018	0.013	0.003	0.004	0.002	0.002	0.002	0.004	0.004	0.006	0.005	0.071	0.05	0.036	0.016	0.016	0.008	0.005	0.008	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53438	22302	332.532332255	27.1193639252	13.607	12.937	14.675	11.591	14.838	14.622	14.3	13.5	13.281	12.57	11.982	11.637	13.599	12.938	14.635	11.587	14.811	14.615	14.289	13.494	13.274	12.567	11.978	11.631	15.587	15.968	16.169	14.865	18.786	18.048	17.456	17.436	17.043	16.18	15.453	15.345	0.003	0.001	0.008	0.002	0.014	0.013	0.01	0.003	0.003	0.002	0.001	0.002	0.004	0.002	0.012	0.002	0.021	0.02	0.014	0.003	0.005	0.003	0.002	0.002	0.004	0.004	0.007	0.005	0.099	0.056	0.035	0.018	0.02	0.009	0.006	0.008	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53438	27316	332.537071828	27.3309532135	13.539	13.101	12.67	12.182	14.228	13.997	13.915	13.324	13.224	12.778	12.386	12.165	13.539	13.101	12.67	12.182	14.228	13.997	13.915	13.324	13.224	12.778	12.386	12.165	14.082	13.558	13.169	12.511	14.509	14.332	14.312	13.57	13.507	13.064	12.706	12.396	0.001	0.001	0.001	0.001	0.004	0.004	0.004	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.004	0.004	0.004	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.004	0.003	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43837	6788	125.469460528	34.3273583833	17.171	17.257	17.114	17.128	17.798	17.844	17.417	17.494	17.4	17.157	16.647	16.895	17.182	17.256	17.062	17.127	17.615	17.893	17.325	17.421	17.331	17.134	16.585	16.777	18.657	18.789	18.605	18.583	19.676	19.564	19.113	18.881	18.825	18.774	18.336	18.614	0.056	0.06	0.072	0.134	0.179	0.195	0.138	0.126	0.113	0.095	0.063	0.137	0.067	0.071	0.082	0.162	0.179	0.241	0.15	0.141	0.126	0.109	0.071	0.147	0.035	0.041	0.042	0.073	0.162	0.153	0.104	0.072	0.07	0.071	0.049	0.1	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53438	27932	332.537066776	27.3312361339	13.672	13.137	12.733	12.2	14.235	14.015	13.938	13.335	13.24	12.799	12.406	12.18	13.674	13.137	12.734	12.202	14.234	14.017	13.936	13.336	13.241	12.8	12.407	12.181	14.679	13.803	13.391	12.774	14.776	14.589	14.527	13.831	13.782	13.35	12.985	12.685	0.002	0.001	0.001	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.005	0.004	0.004	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.004	0.004	0.004	0.003	0.002	0.001	0.001	0.002	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43837	19260	126.470579657	34.6699272189	18.068	18.193	18.19	17.669	18.447	18.359	18.398	18.217	18.281	18.265	17.389	17.155	18.068	18.193	18.19	17.669	18.447	18.359	18.398	18.217	18.281	18.265	17.389	17.155	18.106	18.233	18.236	17.7	18.466	18.416	18.406	18.273	18.316	18.296	17.421	17.173	0.024	0.028	0.033	0.037	0.064	0.062	0.065	0.047	0.05	0.052	0.025	0.032	0.024	0.028	0.033	0.037	0.064	0.062	0.065	0.047	0.05	0.052	0.025	0.032	0.022	0.026	0.03	0.033	0.058	0.058	0.058	0.044	0.046	0.047	0.023	0.029	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
49954	18239	105.66746138	70.9716470048	16.952	17.315	16.88	16.705	18.35	17.695	17.733	17.652	17.555	17.003	16.326	16.697	16.916	17.351	16.766	16.53	18.393	17.832	17.793	17.674	17.447	16.91	16.247	16.423	17.573	17.883	17.564	17.354	18.609	18.095	18.187	18.217	18.129	17.644	16.855	17.432	0.012	0.016	0.016	0.028	0.112	0.059	0.057	0.047	0.048	0.025	0.014	0.036	0.027	0.038	0.035	0.059	0.276	0.146	0.136	0.111	0.105	0.053	0.029	0.067	0.011	0.014	0.015	0.025	0.075	0.045	0.046	0.041	0.043	0.024	0.013	0.036	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
47986	15026	227.376680046	52.8358753675	18.211	18.525	18.119	18.08	19.433	19.324	19.172	18.982	18.738	18.498	16.248	18.165	18.211	18.525	18.119	18.08	19.433	19.324	19.172	18.982	18.738	18.498	16.248	18.165	18.218	18.528	18.124	18.09	19.413	19.303	19.165	18.987	18.749	18.483	16.248	18.175	0.019	0.027	0.027	0.053	0.125	0.12	0.108	0.072	0.056	0.046	0.01	0.066	0.019	0.027	0.027	0.053	0.125	0.12	0.108	0.072	0.056	0.046	0.01	0.066	0.02	0.027	0.027	0.054	0.124	0.119	0.108	0.073	0.057	0.046	0.01	0.067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44085	10845	183.7580855	35.9653884275	16.813	16.747	17.077	17.034	16.988	16.381	16.834	16.945	16.964	16.945	15.443	17.01	16.746	16.678	17.05	16.86	17.149	16.304	16.758	16.856	16.841	16.864	15.395	16.911	17.419	17.29	17.764	17.727	17.446	17.088	17.414	17.555	17.459	17.458	16.067	17.818	0.017	0.016	0.027	0.056	0.053	0.03	0.043	0.044	0.042	0.041	0.01	0.067	0.023	0.022	0.039	0.072	0.089	0.04	0.057	0.059	0.055	0.056	0.014	0.091	0.011	0.011	0.018	0.036	0.032	0.024	0.029	0.029	0.025	0.026	0.009	0.048	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
49971	9502	184.076660577	69.5207288712	13.541	13.599	13.484	13.395	13.816	13.81	13.741	13.669	13.546	13.814	12.831	13.324	14.056	13.848	13.797	13.683	13.397	13.915	13.585	13.755	13.51	14.578	12.866	13.437	18.799	18.893	18.838	18.728	19.213	18.939	19.168	18.922	19.089	19.059	18.013	18.894	0.016	0.016	0.019	0.032	0.039	0.047	0.038	0.031	0.027	0.03	0.013	0.037	0.062	0.043	0.061	0.094	0.055	0.116	0.069	0.072	0.056	0.126	0.03	0.088	0.037	0.047	0.043	0.088	0.136	0.11	0.134	0.094	0.098	0.097	0.036	0.125	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48990	18373	209.417633515	57.0050794065	18.367	18.682	18.538	18.537	18.805	18.743	18.758	18.502	18.948	18.284	17.648	18.817	20.273	20.74	99.0	99.0	18.312	99.0	18.989	18.853	99.0	18.929	18.296	99.0	19.017	19.171	19.136	19.107	19.39	19.032	19.307	19.312	19.474	19.016	18.017	19.329	0.028	0.027	0.081	0.192	0.113	0.109	0.105	0.088	0.129	0.074	0.05	0.231	0.249	0.268	99.0	99.0	0.109	99.0	0.194	0.182	99.0	0.204	0.135	99.0	0.028	0.024	0.075	0.177	0.108	0.08	0.099	0.102	0.114	0.081	0.041	0.199	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
